"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Junk Bay","JM4","2020-03-12","1","Bottom Water","0.6","3.8","0.03","0.24","0.022","0.012","0.04","96","7.3","59","2.2","8.2","19.2","33.1"
"Junk Bay","JM4","2020-04-24","1","Surface Water","0.6","7.3","0.02","0.51","0.072","0.014","0.08","100","7.2","31","1.7","7.7","22.1","33.3"
"Junk Bay","JM4","2020-04-24","1","Middle Water","0.6","7.7","0.02","0.56","0.079","0.018","0.12","86","6.1","22","2.7","7.7","22.2","33.6"
"Junk Bay","JM4","2020-04-24","1","Bottom Water","0.5","9.8","0.02","0.51","0.073","0.014","0.11","90","6.5","44","5.7","7.7","22.3","33.7"
"Junk Bay","JM4","2020-05-14","1","Surface Water","1.7","10","<0.02","0.44","0.036","0.005","0.07","91","6.2","<1","3","7.9","25.7","31.9"
"Junk Bay","JM4","2020-05-14","1","Middle Water","1.7","8.6","<0.02","0.24","0.031","0.007","0.06","112","7.6","2","2.2","7.9","25.3","32.2"
"Junk Bay","JM4","2020-05-14","1","Bottom Water","1.8","8.4","<0.02","0.34","0.021","0.004","0.05","89","6.2","10","3.2","7.8","24.2","33.2"
"Junk Bay","JM4","2020-06-12","1","Surface Water","1.2","2.8","0.03","0.87","0.049","0.01","0.27","94","6.5","170","3","7.9","25.7","31"
"Junk Bay","JM4","2020-06-12","1","Middle Water","1","2.4","0.03","0.51","0.022","0.013","0.2","72","5","87","2.6","7.9","23.8","33.4"
"Junk Bay","JM4","2020-06-12","1","Bottom Water","0.7","3.1","0.03","0.32","0.029","0.011","0.16","65","4.5","28","3","7.9","23.3","34.1"
"Junk Bay","JM4","2020-07-11","1","Surface Water","2.1","12","0.04","1.07","0.059","0.003","0.19","97","6.6","1","2.6","8.2","25.6","30.9"
"Junk Bay","JM4","2020-07-11","1","Middle Water","0.9","10","0.05","0.43","0.052","0.01","0.16","93","6.7","12","2.2","7.9","22.3","34.2"
"Junk Bay","JM4","2020-07-11","1","Bottom Water","1.4","14","0.05","0.58","0.053","0.017","0.12","65","4.7","12","3.4","8","21.6","34.4"
"Junk Bay","JM4","2020-08-13","1","Surface Water","1.2","8","0.06","0.66","0.12","0.006","0.34","86","5.8","14","1.6","7.9","27.8","29.2"
"Junk Bay","JM4","2020-08-13","1","Middle Water","0.7","9.1","0.06","0.75","0.084","0.01","0.24","84","5.7","100","2.5","7.8","25.2","32.4"
"Junk Bay","JM4","2020-08-13","1","Bottom Water","0.6","10","0.06","0.4","0.051","0.016","0.19","40","2.9","80","6.5","7.7","22.7","34.3"
"Junk Bay","JM4","2020-09-12","1","Surface Water","1.2","1.8","0.03","0.96","0.12","0.015","0.24","99","6.4","55","2.7","8","28.8","30.6"
"Junk Bay","JM4","2020-09-12","1","Middle Water","0.8","3","0.04","0.53","0.14","0.022","0.26","78","5.2","140","2.8","7.9","27.1","32.1"
"Junk Bay","JM4","2020-09-12","1","Bottom Water","0.7","4","0.09","0.61","0.12","0.021","0.23","53","3.6","63","4.2","7.8","24.7","34.1"
"Junk Bay","JM4","2020-10-10","1","Surface Water","0.5","17","0.12","0.09","0.025","0.007","0.05","99","6.5","57","5.3","8.1","28.1","32.7"
"Junk Bay","JM4","2020-10-10","1","Middle Water","0.5","13","0.06","0.07","0.019","0.007","0.04","91","5.9","69","3.9","8.1","28","32.7"
"Junk Bay","JM4","2020-10-10","1","Bottom Water","0.4","9","0.1","0.09","0.018","0.006","0.03","92","6","55","5.6","8.1","27.9","32.8"
"Junk Bay","JM4","2020-11-07","1","Surface Water","0.9","2.8","0.05","0.51","0.03","0.014","0.15","81","5.6","59","3.5","7.9","24.3","32.9"
"Junk Bay","JM4","2020-11-07","1","Middle Water","0.9","1.9","0.05","0.36","0.033","0.014","0.15","96","6.7","64","3.5","7.8","24.2","33"
"Junk Bay","JM4","2020-11-07","1","Bottom Water","0.6","3","0.05","0.42","0.026","0.014","0.14","97","6.8","180","4.7","7.8","24.2","33"
"Junk Bay","JM4","2020-12-03","1","Surface Water","0.4","9.7","0.06","0.53","0.041","0.011","0.16","83","6.1","25","8.7","7.8","21.7","32.1"
"Junk Bay","JM4","2020-12-03","1","Middle Water","0.2","11","0.06","0.89","0.039","0.014","0.15","97","7","44","3.8","7.8","22.2","32.2"
"Junk Bay","JM4","2020-12-03","1","Bottom Water","0.3","11","0.07","0.94","0.047","0.011","0.15","98","7.1","42","4.8","7.8","22.1","32.2"
"Junk Bay","JM4","2021-01-06","1","Surface Water","0.8","1.5","0.07","0.92","0.045","0.022","0.27","71","5.5","38","7.2","7.8","18.2","31.2"
"Junk Bay","JM4","2021-01-06","1","Middle Water","0.8","1.9","0.07","0.64","0.067","0.021","0.3","73","5.8","44","2.8","7.8","18.1","31.3"
"Junk Bay","JM4","2021-01-06","1","Bottom Water","0.8","2","0.06","0.58","0.061","0.007","0.24","78","6.1","29","4","7.8","18.1","31.5"
"Junk Bay","JM4","2021-02-20","1","Surface Water","0.8","6.5","0.04","0.58","0.062","0.007","0.11","72","5.5","17","4.2","7.8","19.3","32.6"
"Junk Bay","JM4","2021-02-20","1","Middle Water","0.9","8.7","0.05","0.73","0.062","0.006","0.11","72","5.5","22","2.6","7.8","19.2","32.6"
"Junk Bay","JM4","2021-02-20","1","Bottom Water","0.8","11","0.04","0.68","0.043","0.008","0.07","87","6.6","9","4.2","7.8","19.3","32.9"
"Junk Bay","JM4","2021-03-10","1","Surface Water","0.3","8.2","0.05","0.46","0.065","0.01","0.09","68","5.1","76","6.5","7.7","19.8","32.9"
"Junk Bay","JM4","2021-03-10","1","Middle Water","0.2","8.9","0.05","0.57","0.056","0.01","0.09","67","5","62","3.1","7.8","19.9","32.9"
"Junk Bay","JM4","2021-03-10","1","Bottom Water","0.2","8.6","0.04","0.37","0.051","0.009","0.06","70","5.2","19","3.3","7.8","19.9","33"
"Junk Bay","JM4","2021-04-09","1","Surface Water","0.4","1.6","0.03","0.52","0.037","0.009","0.05","63","4.4","27","2.6","7.5","23.2","33.6"
"Junk Bay","JM4","2021-04-09","1","Middle Water","0.4","1.8","0.03","0.45","0.035","0.008","0.05","68","4.8","6","2.8","7.5","23.3","33.7"
"Junk Bay","JM4","2021-04-09","1","Bottom Water","0.3","2","0.03","0.67","0.039","0.009","0.04","72","5.1","5","3.2","7.5","23.3","33.7"
"Junk Bay","JM4","2021-05-10","1","Surface Water","0.9","18","N/A","N/A","0.066","0.003","0.12","69","4.6","23","3.1","7.5","25.6","33.2"
"Junk Bay","JM4","2021-05-10","1","Middle Water","0.7","12","N/A","N/A","0.056","0.008","0.09","72","4.9","37","3.7","7.5","25.3","33.5"
"Junk Bay","JM4","2021-05-10","1","Bottom Water","0.6","9.4","N/A","N/A","0.052","0.007","0.09","69","4.7","43","4.3","7.5","25.3","33.5"
"Junk Bay","JM4","2021-06-05","1","Surface Water","1.5","4.8","N/A","N/A","0.076","0.012","0.2","76","5.2","80","3.3","7.6","25.5","31.8"
"Junk Bay","JM4","2021-06-05","1","Middle Water","0.7","1.9","N/A","N/A","0.04","0.015","0.13","65","4.5","60","4.2","7.5","23.7","34"
"Junk Bay","JM4","2021-06-05","1","Bottom Water","0.3","3.7","N/A","N/A","0.019","0.017","0.08","60","4.2","20","4.8","7.5","23.5","34.2"
"Junk Bay","JM4","2021-07-09","1","Surface Water","1.2","4.4","N/A","N/A","0.043","0.02","0.21","69","4.6","37","2.9","7.5","27.8","29.6"
"Junk Bay","JM4","2021-07-09","1","Middle Water","0.5","3.2","N/A","N/A","0.047","0.017","0.18","75","5.2","42","3.8","7.2","24.7","33.2"
"Junk Bay","JM4","2021-07-09","1","Bottom Water","0.7","3.4","N/A","N/A","0.035","0.015","0.16","58","4","40","4.3","7.2","24","34"
"Junk Bay","JM4","2021-08-13","1","Surface Water","0.8","4.4","N/A","N/A","0.056","0.011","0.18","72","4.9","50","3.8","7.3","24.8","32.8"
"Junk Bay","JM4","2021-08-13","1","Middle Water","0.7","4.6","N/A","N/A","0.05","0.012","0.16","60","4.2","210","4.2","7.3","23.8","33.6"
"Junk Bay","JM4","2021-08-13","1","Bottom Water","0.4","4.5","N/A","N/A","0.029","0.015","0.12","59","4.2","60","5.3","7.3","22.7","34.3"
"Junk Bay","JM4","2021-09-17","1","Surface Water","2.7","3.8","N/A","N/A","0.16","0.024","0.51","87","5.8","140","6.9","7.9","26.9","31"
"Junk Bay","JM4","2021-09-17","1","Middle Water","2","3","N/A","N/A","0.13","0.016","0.41","55","3.8","150","5.6","7.8","25.3","33.2"
"Junk Bay","JM4","2021-09-17","1","Bottom Water","1.9","2.9","N/A","N/A","0.13","0.027","0.41","36","2.5","110","6.8","7.8","23.5","34.2"
"Junk Bay","JM4","2021-10-07","1","Surface Water","0.6","4.7","N/A","N/A","0.059","0.009","0.16","85","5.5","40","8.3","7.9","29","32.7"
"Junk Bay","JM4","2021-10-07","1","Middle Water","0.4","4.3","N/A","N/A","0.065","0.011","0.13","80","5.2","57","7.2","7.9","29.1","32.7"
"Junk Bay","JM4","2021-10-07","1","Bottom Water","0.2","5.4","N/A","N/A","0.056","0.009","0.1","84","5.4","52","11.6","7.9","29.1","32.8"
"Junk Bay","JM4","2021-11-12","1","Surface Water","0.7","2.6","0.05","0.28","0.07","0.013","0.23","89","6.1","68","11","7.6","24.8","32.9"
"Junk Bay","JM4","2021-11-12","1","Middle Water","0.6","3.2","0.05","0.23","0.067","0.013","0.23","89","6.1","160","6.2","7.6","24.8","33.2"
"Junk Bay","JM4","2021-11-12","1","Bottom Water","0.6","4.9","0.06","0.37","0.051","0.014","0.17","90","6.2","81","10.2","7.6","24.8","33.3"
"Junk Bay","JM4","2021-12-11","1","Surface Water","0.7","3.1","0.04","0.6","0.041","0.018","0.19","88","6.4","37","26.9","7.6","21.5","33.6"
"Junk Bay","JM4","2021-12-11","1","Middle Water","0.4","3.1","0.06","0.82","0.035","0.005","0.13","88","6.4","22","6.3","7.6","21.4","33.7"
"Junk Bay","JM4","2021-12-11","1","Bottom Water","0.3","4.2","0.09","0.75","0.038","0.018","0.18","87","6.4","120","8","7.7","21.3","33.7"
"Junk Bay","JM4","2022-01-07","1","Surface Water","<0.1","7.3","0.03","0.46","0.068","0.018","0.17","78","5.8","100","6.9","7.5","19.8","33.7"
"Junk Bay","JM4","2022-01-07","1","Middle Water","0.5","6.4","0.03","0.51","0.057","0.017","0.16","88","6.5","210","8.1","7.6","20.1","33.7"
"Junk Bay","JM4","2022-01-07","1","Bottom Water","0.6","4.4","0.03","0.49","0.058","0.017","0.16","89","6.6","90","8.1","7.6","20.1","33.8"
"Junk Bay","JM4","2022-02-12","1","Surface Water","0.6","1.6","0.03","0.37","0.026","0.006","0.03","84","6.7","2","6","7.4","16.9","32.9"
"Junk Bay","JM4","2022-02-12","1","Middle Water","0.6","1.7","0.03","0.6","0.019","<0.002","0.02","92","7.3","2","5.5","7.4","17","33"
"Junk Bay","JM4","2022-02-12","1","Bottom Water","0.5","1.8","0.03","0.51","0.024","<0.002","0.03","93","7.3","6","5.9","7.4","17.1","33.1"
"Junk Bay","JM4","2022-03-25","1","Surface Water","1.7","2.6","0.06","0.66","0.11","0.004","0.16","88","6.7","65","12","7.6","19.7","31.9"
"Junk Bay","JM4","2022-03-25","1","Middle Water","1.7","1.3","0.05","0.91","0.063","0.009","0.09","93","7","15","4.9","7.6","19.7","32.1"
"Junk Bay","JM4","2022-03-25","1","Bottom Water","2","3.6","0.04","0.67","0.061","<0.002","0.08","93","7","8","6","7.6","19.8","32.2"
"Junk Bay","JM4","2022-04-02","1","Surface Water","0.7","2","0.02","0.47","0.077","0.003","0.11","73","5.6","27","9.6","7.6","19.4","32.1"
"Junk Bay","JM4","2022-04-02","1","Middle Water","0.7","1.2","0.02","0.45","0.069","0.008","0.11","91","6.8","46","5.7","7.6","20.1","32.1"
"Junk Bay","JM4","2022-04-02","1","Bottom Water","0.5","1.8","0.02","0.53","0.065","0.002","0.1","91","6.8","49","6.2","7.6","20.1","32.2"
"Junk Bay","JM4","2022-05-18","1","Surface Water","0.4","3.1","0.02","0.41","0.032","0.008","0.08","95","6.6","8","7.4","8.1","24.3","32.6"
"Junk Bay","JM4","2022-05-18","1","Middle Water","0.4","5.2","0.04","0.25","0.034","0.008","0.09","88","6.1","4","7.2","8.1","24.4","32.7"
"Junk Bay","JM4","2022-05-18","1","Bottom Water","0.6","10","0.03","0.23","0.024","0.008","0.07","91","6.3","5","7.7","8.1","24.4","32.7"
"Junk Bay","JM4","2022-06-17","1","Surface Water","0.7","4.4","0.03","0.25","0.029","0.002","0.14","83","5.7","65","8","8","25.8","31.8"
"Junk Bay","JM4","2022-06-17","1","Middle Water","0.5","2.7","0.03","0.27","0.029","0.004","0.09","81","5.5","73","6.2","8","25","32.9"
"Junk Bay","JM4","2022-06-17","1","Bottom Water","0.4","3.5","0.02","0.1","0.018","0.004","0.06","70","4.8","64","7.3","7.9","24.5","33.9"
"Junk Bay","JM4","2022-07-08","1","Surface Water","0.6","4.6","0.05","0.67","0.16","0.02","0.62","86","5.9","550","10.1","7.8","27.7","25.3"
"Junk Bay","JM4","2022-07-08","1","Middle Water","<0.1","8.9","0.04","0.3","0.038","0.012","0.24","51","4.4","200","8.1","7.7","25.4","32.9"
"Junk Bay","JM4","2022-07-08","1","Bottom Water","<0.1","4.4","0.03","0.27","0.015","0.014","0.21","38","2.6","90","9","7.7","24.4","33.9"
"Junk Bay","JM4","2022-08-11","1","Surface Water","0.9","5.3","0.03","0.2","0.073","0.006","0.15","70","4.7","100","8.6","7.9","27.7","29.7"
"Junk Bay","JM4","2022-08-11","1","Middle Water","1","4.9","0.03","0.29","0.079","0.007","0.16","75","5","130","8.3","7.9","27.6","29.8"
"Junk Bay","JM4","2022-08-11","1","Bottom Water","0.7","6.2","0.03","0.24","0.074","0.007","0.15","78","5.2","100","9.4","7.9","27.7","29.8"
"Junk Bay","JM4","2022-09-17","1","Surface Water","0.6","18","0.07","0.45","0.077","<0.002","0.21","71","4.6","19","14.5","7.4","28.6","32.1"
"Junk Bay","JM4","2022-09-17","1","Middle Water","0.3","2.6","0.08","0.48","0.085","0.011","0.22","67","4.4","180","20.8","7.3","28.1","32.4"
"Junk Bay","JM4","2022-09-17","1","Bottom Water","0.3","8.4","0.08","0.28","0.044","0.013","0.14","62","4.1","90","82.7","7.3","27.1","33.2"
"Junk Bay","JM4","2022-10-03","1","Surface Water","<0.1","2.6","0.08","0.49","0.11","0.025","0.25","64","4.2","59","4.4","8","28.5","32.2"
"Junk Bay","JM4","2022-10-03","1","Middle Water","<0.1","1.5","0.09","0.33","0.088","0.025","0.21","76","5","210","4.2","8","28.4","32.4"
"Junk Bay","JM4","2022-10-03","1","Bottom Water","<0.1","8.3","0.08","0.28","0.057","0.022","0.15","80","5.2","190","4.2","8","28.4","32.7"
"Junk Bay","JM4","2022-11-07","1","Surface Water","0.5","1.7","0.07","0.55","0.008","0.015","0.2","75","5.3","21","39.5","7.2","23.1","33.1"
"Junk Bay","JM4","2022-11-07","1","Middle Water","0.4","2","0.08","0.57","0.012","0.02","0.19","88","6.2","79","46.8","7.2","23.1","33.2"
"Junk Bay","JM4","2022-11-07","1","Bottom Water","0.3","4.6","0.08","1.09","0.006","0.02","0.22","90","6.4","55","105","7.2","22.8","33.1"
"Junk Bay","JM4","2022-12-03","1","Surface Water","<0.1","4.8","0.06","0.22","0.073","0.021","0.14","83","5.9","120","4.1","8","22.9","32.6"
"Junk Bay","JM4","2022-12-03","1","Middle Water","<0.1","7.4","0.06","0.2","0.078","0.015","0.14","85","6.1","97","4.1","8","22.9","32.7"
"Junk Bay","JM4","2022-12-03","1","Bottom Water","<0.1","5.9","0.06","0.18","0.064","0.014","0.13","85","6","75","4.1","8","22.9","32.8"
"Junk Bay","JM4","2023-01-15","1","Surface Water","0.3","1.4","0.08","0.9","0.12","0.026","0.31","81","6.2","88","1.5","7.3","18.6","32.6"
"Junk Bay","JM4","2023-01-15","1","Middle Water","0.4","5.6","0.09","0.97","0.12","0.027","0.31","85","6.5","140","1.3","7.3","18.5","32.6"
"Junk Bay","JM4","2023-01-15","1","Bottom Water","0.3","10","0.08","0.91","0.08","0.016","0.25","90","7","90","4.5","7.3","18.1","32.7"
"Junk Bay","JM4","2023-02-09","1","Surface Water","0.8","4","0.06","0.79","0.055","0.017","0.13","86","6.7","150","2.2","7.5","17.8","33"
"Junk Bay","JM4","2023-02-09","1","Middle Water","0.4","5.6","0.04","0.8","0.047","0.018","0.11","102","7.9","210","4.9","7.5","17.9","33.2"
"Junk Bay","JM4","2023-02-09","1","Bottom Water","0.5","3.8","0.04","0.67","0.045","0.018","0.1","101","7.9","190","5.3","7.5","17.9","33.3"
"Junk Bay","JM4","2023-03-02","1","Surface Water","0.5","1.4","0.05","0.68","0.06","0.015","0.14","95","7.2","4","1.5","7.3","18.9","33.5"
"Junk Bay","JM4","2023-03-02","1","Middle Water","0.6","1","0.05","0.58","0.056","0.004","0.11","95","7.2","5","1.3","7.3","18.6","33.6"
"Junk Bay","JM4","2023-03-02","1","Bottom Water","0.4","3.4","0.06","0.45","0.042","0.004","0.08","93","7.2","7","2","7.3","18.3","33.6"
"Junk Bay","JM4","2023-04-22","1","Surface Water","0.6","3.7","0.04","0.69","0.071","<0.002","0.15","90","6.4","40","2.1","7.1","23.2","33.3"
"Junk Bay","JM4","2023-04-22","1","Middle Water","0.2","4.9","0.04","0.56","0.068","0.005","0.13","86","6.1","50","1.9","7.1","23.1","33.5"
"Junk Bay","JM4","2023-04-22","1","Bottom Water","0.1","6.2","0.04","0.57","0.055","0.037","0.08","86","6.1","31","4.7","7.1","23","33.7"
"Junk Bay","JM4","2023-05-08","1","Surface Water","0.5","4.8","0.05","0.73","0.11","0.015","0.22","74","5.1","190","1.3","7.4","24.3","33"
"Junk Bay","JM4","2023-05-08","1","Middle Water","0.4","7.4","0.05","0.67","0.098","0.015","0.2","85","5.9","200","1.4","7.4","24.4","33.1"
"Junk Bay","JM4","2023-05-08","1","Bottom Water","0.2","9","0.04","0.66","0.071","0.015","0.14","87","6","170","2.4","7.4","24.2","33.7"
"Junk Bay","JM4","2023-06-05","1","Surface Water","0.8","3.3","0.06","0.69","0.02","0.013","0.09","112","7.3","14","2.7","8.2","28","31.9"
"Junk Bay","JM4","2023-06-05","1","Middle Water","0.8","3.7","0.06","0.81","0.017","<0.002","0.08","107","7.1","13","3.1","8.1","27.5","32.2"
"Junk Bay","JM4","2023-06-05","1","Bottom Water","0.3","4.4","0.06","0.82","0.04","0.006","0.13","82","5.5","160","4.9","8","26","33.3"
"Junk Bay","JM4","2023-07-03","1","Surface Water","0.7","6.3","0.06","0.78","0.14","0.015","0.47","110","7.5","530","3.9","7.9","25.8","30.3"
"Junk Bay","JM4","2023-07-03","1","Middle Water","0.3","5.2","0.05","0.8","0.081","0.01","0.31","83","6.7","370","4","7.8","24.4","32.5"
"Junk Bay","JM4","2023-07-03","1","Bottom Water","0.3","3.5","0.05","0.77","0.051","0.013","0.26","50","3.5","240","6.1","7.8","24.1","33.5"
"Junk Bay","JM4","2023-08-11","1","Surface Water","0.6","4.9","0.06","0.51","0.062","0.015","0.26","91","6.2","330","16.7","7.9","25.4","32.4"
"Junk Bay","JM4","2023-08-11","1","Middle Water","0.2","4.4","0.05","0.35","0.037","0.012","0.2","132","9","200","11.4","7.9","24.9","32.8"
"Junk Bay","JM4","2023-08-11","1","Bottom Water","<0.1","4","0.05","0.27","0.008","0.015","0.12","79","5.6","100","11.8","7.9","23","34.4"
"Junk Bay","JM4","2023-09-15","1","Surface Water","0.4","5.6","0.08","0.27","0.058","0.019","0.17","91","6.1","340","3.8","7.9","26.7","31.7"
"Junk Bay","JM4","2023-09-15","1","Middle Water","0.3","5.2","0.08","0.24","0.037","0.02","0.12","68","4.6","300","4.2","7.9","26.4","31.9"
"Junk Bay","JM4","2023-09-15","1","Bottom Water","0.4","14","0.06","0.18","0.014","0.008","0.07","65","4.4","210","3.5","7.9","26.4","32.5"
"Junk Bay","JM4","2023-10-04","1","Surface Water","0.5","8.8","0.06","0.22","0.063","0.007","0.1","87","5.6","25","3.8","7.9","29.5","31.9"
"Junk Bay","JM4","2023-10-04","1","Middle Water","0.3","12","0.06","0.22","0.026","0.006","0.03","89","5.7","52","3.5","7.9","29.4","32.1"
"Junk Bay","JM4","2023-10-04","1","Bottom Water","0.3","13","0.06","0.2","0.028","0.004","0.04","89","5.7","29","6.6","7.9","29.3","32.4"
"Junk Bay","JM4","2023-11-10","1","Surface Water","0.3","2.4","0.04","0.22","0.041","0.007","0.1","85","5.7","90","3.2","7.8","26","32.5"
"Junk Bay","JM4","2023-11-10","1","Middle Water","0.3","2","0.05","0.38","0.041","0.009","0.1","67","4.5","80","3.2","7.8","26","32.5"
"Junk Bay","JM4","2023-11-10","1","Bottom Water","0.4","2.4","0.05","0.34","0.043","0.007","0.1","69","4.7","120","3.2","7.8","26","32.5"
"Junk Bay","JM4","2023-12-14","1","Surface Water","0.9","2.4","0.09","0.42","0.051","0.014","0.16","106","7.5","77","3","8.1","23","32.9"
"Junk Bay","JM4","2023-12-14","1","Middle Water","0.8","3.4","0.08","0.3","0.04","0.008","0.12","86","6.1","160","3.1","8.1","23.2","33"
"Junk Bay","JM4","2023-12-14","1","Bottom Water","0.6","6.4","0.08","0.32","0.02","0.005","0.07","80","5.6","53","4.7","8.2","23.2","33.1"
"Junk Bay","JM4","2024-01-15","1","Surface Water","0.7","4.2","0.03","0.27","0.047","0.003","0.09","106","7.9","34","2.9","7.8","19.9","33.3"
"Junk Bay","JM4","2024-01-15","1","Middle Water","0.5","4.2","0.03","0.07","0.019","<0.002","0.04","106","7.9","62","3.6","7.8","19.9","33.6"
"Junk Bay","JM4","2024-01-15","1","Bottom Water","0.6","6.3","0.03","0.21","0.018","<0.002","0.04","103","7.7","120","5.6","7.8","19.9","33.7"
"Junk Bay","JM4","2024-02-03","1","Surface Water","<0.1","1.7","0.04","0.27","0.067","<0.002","0.14","90","6.8","7","0.3","8","19.3","33.9"
"Junk Bay","JM4","2024-02-03","1","Middle Water","<0.1","3.5","0.04","0.25","0.062","<0.002","0.12","91","6.9","5","0.2","8","19.1","34"
"Junk Bay","JM4","2024-02-03","1","Bottom Water","0.2","1.4","0.04","0.17","0.039","<0.002","0.07","92","6.9","4","0.5","8","19","34.1"
"Junk Bay","JM4","2024-03-06","1","Surface Water","2","1.1","0.04","0.29","0.07","0.003","0.15","60","4.5","22","2.5","7.6","20.2","34.1"
"Junk Bay","JM4","2024-03-06","1","Middle Water","1.9","0.7","0.04","0.27","0.055","0.005","0.1","93","7","44","2.5","7.6","19.9","34.2"
"Junk Bay","JM4","2024-03-06","1","Bottom Water","0.3","0.8","0.04","0.23","0.047","0.007","0.09","94","7","130","2.4","7.6","19.7","34.2"
"Junk Bay","JM4","2024-04-11","1","Surface Water","0.6","2.8","0.04","0.2","0.03","0.003","0.08","106","7.4","4","6.4","7.6","23.5","33.7"
"Junk Bay","JM4","2024-04-11","1","Middle Water","0.6","3.6","0.05","0.22","0.027","0.004","0.06","76","5.3","10","2.9","7.6","23.5","33.8"
"Junk Bay","JM4","2024-04-11","1","Bottom Water","0.5","1.6","0.05","0.21","0.016","0.002","0.04","61","4.2","7","3","7.6","23.5","33.8"
"Junk Bay","JM4","2024-05-17","1","Surface Water","<0.1","3.9","0.05","0.16","0.01","<0.002","0.03","87","5.9","1","1.1","8.2","25.9","31.8"
"Junk Bay","JM4","2024-05-17","1","Middle Water","<0.1","4.6","0.07","0.14","0.014","<0.002","0.03","82","5.6","1","0.6","8.2","25.8","31.8"
"Junk Bay","JM4","2024-05-17","1","Bottom Water","<0.1","3.1","0.06","0.16","0.009","<0.002","0.02","88","6","1","0.7","8.2","25.7","31.9"
